time_s,radius_m,fvm_temperature_K,analytic_temperature_K,temperature_error_K,fvm_moisture_kg_per_kg,analytic_frozen_D_moisture_kg_per_kg,moisture_error_kg_per_kg
100,0,301.15005333271921,301.15005330770055,2.5018664473464014e-08,2.5499999999999998,,
100,0.0050000000000000001,301.15034747831584,301.15034740059986,7.7715981205983553e-08,2.5499999999999998,,
100,0.01,301.154045846325,301.15404565490775,1.9141725715599023e-07,2.5499999999999998,,
100,0.014999999999999999,301.18270228279931,301.1827026239938,-3.4119449310310301e-07,2.5499999560672761,,
100,0.02,301.33006764614407,301.3300714204031,-3.7742590279776778e-06,2.2471198116841173,,
300,0,301.1907922234991,301.19079133249062,8.9100848299494828e-07,2.5499999999999998,,
300,0.0050000000000000001,301.21348879475823,301.21348806986509,7.2489314106860547e-07,2.5499999999999998,,
300,0.01,301.30139608944688,301.30139597751463,1.1193225191163947e-07,2.5499999989892435,,
300,0.014999999999999999,301.51806901030199,301.51807024807687,-1.2377748817016254e-06,2.5491981354845517,,
300,0.02,301.99884803098291,301.99885401491747,-5.9839345567525015e-06,2.0508702675129489,,
600,0,301.60333072697466,301.60332973155795,9.9541671261249576e-07,2.5499999999999994,,
600,0.0050000000000000001,301.68603135622055,301.68603066099803,6.9522252488241065e-07,2.5499999997857139,,
600,0.01,301.95394412863737,301.95394428016186,-1.515244889560563e-07,2.549988562236265,,
600,0.014999999999999999,302.46591477109268,302.46591627692021,-1.5058275266710552e-06,2.5352736741990674,,
600,0.02,303.31522622757797,303.31522872145183,-2.4938738647506398e-06,1.8769803600011465,,
900,0,302.47429489423439,302.47429425817603,6.3605835975977243e-07,2.5499999999440086,,
900,0.0050000000000000001,302.60825098073309,302.60825062293537,3.5779771678789984e-07,2.5499997954271523,,
900,0.01,303.02545397730103,303.02545437658625,-3.9928522710397374e-07,2.5496834903825079,,
900,0.014999999999999999,303.76614116079742,303.76614243479025,-1.2739928365590458e-06,2.5045427039085002,,
900,0.02,304.88039891723622,304.88040032848448,-1.4112482631389867e-06,1.754725020598475,,
1200,0,303.69271918415342,303.69271897459151,2.0956190383003559e-07,2.5499999802780411,,
1200,0.0050000000000000001,303.85976875799042,303.8597687056324,5.2358018365339376e-08,2.5499929676702977,,
1200,0.01,304.37234856000168,304.37234899608382,-4.3608213218249148e-07,2.5481795376331515,,
1200,0.014999999999999999,305.26255807841261,305.26255917781396,-1.0994013450726925e-06,2.4645693850435557,,
1200,0.02,306.57763307834364,306.57763583357183,-2.7552281949283497e-06,1.6585659189395432,,
1500,0,305.145720001602,305.14572004941522,-4.7813216497161193e-08,2.5499993070076137,,
1500,0.0050000000000000001,305.3367337737867,305.33673394907441,-1.7528770968056051e-07,2.5499377438204966,,
1500,0.01,305.91602051322883,305.91602103586632,-5.2263749239500612e-07,2.5445402816536844,,
1500,0.014999999999999999,306.8962769116996,306.89627767079492,-7.5909531460638391e-07,2.4206117258896156,,
1500,0.02,308.27026315714778,308.27026146987458,1.6872731976036448e-06,1.5787296387613374,,
1800,0,306.72534443947234,306.72534482780486,-3.8833252347103553e-07,2.5499923834239224,,
1800,0.0050000000000000001,306.92200155373519,306.92200191547209,-3.6173690887153498e-07,2.5497236830816816,,
1800,0.01,307.51416044501468,307.5141607963489,-3.5133422215949395e-07,2.5382987787058866,,
1800,0.014999999999999999,308.51212400773886,308.51212459074998,-5.8301111494074576e-07,2.3754718950214215,,
1800,0.02,309.93555966508922,309.93556035702767,-6.9193845320114633e-07,1.5102398568302409,,
