time_s,radius_m,fvm_temperature_K,analytic_temperature_K,temperature_error_K,fvm_moisture_kg_per_kg,analytic_frozen_D_moisture_kg_per_kg,moisture_error_kg_per_kg
100,0,301.15005376683411,301.15005330770055,4.5913355961602065e-07,2.5499999999999998,2.5500000002384189,-2.3841906227062282e-10
100,0.0050000000000000001,301.1503486452969,301.15034740059986,1.2446970458768192e-06,2.5499999999999998,2.5500000000083736,-8.3737461409327807e-12
100,0.01,301.15404871727316,301.15404565490775,3.0623654083683505e-06,2.5499999999999998,2.5500000000054261,-5.4263260551579151e-12
100,0.014999999999999999,301.18269712988092,301.1827026239938,-5.4941128837526776e-06,2.5499999031701832,2.5499999585345821,-5.5364398843238405e-08
100,0.02,301.33001119521765,301.3300714204031,-6.0225185450235585e-05,2.2519071765028134,2.2508118711361416,0.0010953053666717949
300,0,301.190805631594,301.19079133249062,1.4299103384018963e-05,2.5499999999999998,2.5500000001870178,-1.8701795667652732e-10
300,0.0050000000000000001,301.21349965927396,301.21348806986509,1.1589408870804618e-05,2.5499999999999998,2.5500000000065759,-6.5760730194597272e-12
300,0.01,301.3013977989682,301.30139597751463,1.8214535657534725e-06,2.549999998267158,2.5499999990211815,-7.5402351029651982e-10
300,0.014999999999999999,301.51805036591043,301.51807024807687,-1.9882166441220761e-05,2.5491555273126285,2.5491838069306838,-2.8279618055293554e-05
300,0.02,301.99877547217329,301.99885401491747,-7.8542744176957058e-05,2.0614059926548127,2.060954653496609,0.00045133915820372295
600,0,301.60334577771016,301.60332973155795,1.6046152211401932e-05,2.5499999999999994,2.5500000002384584,-2.3845903029950932e-10
600,0.0050000000000000001,301.68604187545549,301.68603066099803,1.1214457458663674e-05,2.5499999996904257,2.549999999796114,-1.0568834696300655e-10
600,0.01,301.95394193089106,301.95394428016186,-2.349270801005332e-06,2.5499874524547721,2.5499883639054342,-9.1145066205555736e-07
600,0.014999999999999999,302.46589229139886,302.46591627692021,-2.3985521352187789e-05,2.5347327601094585,2.5347782600802891,-4.5499970830586989e-05
600,0.02,303.31518107448278,303.31522872145183,-4.7646969051129417e-05,1.8953683188797925,1.895145464900674,0.00022285397911847582
900,0,302.47430454311234,302.47429425817603,1.0284936308835313e-05,2.5499999999212308,2.5500000001687071,-2.4747626170551484e-10
900,0.0050000000000000001,302.6082564068256,302.60825062293537,5.7838902307594253e-06,2.5499997667924621,2.549999792239757,-2.5447294937919196e-08
900,0.01,303.02544805608289,303.02545437658625,-6.3205033598023874e-06,2.5496665393228097,2.5496737959836677,-7.2566608579904823e-06
900,0.014999999999999999,303.76612221792055,303.76614243479025,-2.0216869700107054e-05,2.5025675587636234,2.5025855220355084,-1.7963271885079735e-05
900,0.02,304.88037177086954,304.88040032848448,-2.8557614939472842e-05,1.7799900529308614,1.7798563686721773,0.00013368425868409695
1200,0,303.69272246465232,303.69271897459151,3.4900608056886995e-06,2.5499999768174999,2.5499999802992317,-3.4817317917656965e-09
1200,0.0050000000000000001,303.85976965587065,303.8597687056324,9.5023824542295188e-07,2.5499924132259379,2.5499927768826249,-3.6365668698579157e-07
1200,0.01,304.37234218227798,304.37234899608382,-6.8138058395561529e-06,2.5480886217185392,2.5481057056514711,-1.7083932931871715e-05
1200,0.014999999999999999,305.26254165796331,305.26255917781396,-1.7519850644021062e-05,2.4603413499421785,2.4603343531241193,6.9968180591573059e-06
1200,0.02,306.57760624584421,306.57763583357183,-2.958772762440276e-05,1.6899571145980383,1.6898710812633762,8.6033334662172223e-05
1500,0,305.14571949088059,305.14572004941522,-5.5853462299637613e-07,2.5499992342994853,2.5499992899996871,-5.5700201784247838e-08
1500,0.0050000000000000001,305.33673133975873,305.33673394907441,-2.6093156861861644e-06,2.5499338821892521,2.5499355249453104,-1.642756058295447e-06
1500,0.01,305.91601287054647,305.91602103586632,-8.1653198549247463e-06,2.5442462781948652,2.5442715884001288,-2.5310205263640029e-05
1500,0.014999999999999999,306.89626584311276,306.89627767079492,-1.1827682158127573e-05,2.4135976554806597,2.4135748082566075,2.2847224052213733e-05
1500,0.02,308.27026681906307,308.27026146987458,5.3491884841605497e-06,1.615647877200906,1.6155907093973543,5.7167803551694263e-05
1800,0,306.72533892166217,306.72534482780486,-5.9061426895823388e-06,2.5499917879706624,2.5499921347946053,-3.4682394289831109e-07
1800,0.0050000000000000001,306.92199640168582,306.92200191547209,-5.5137862773335655e-06,2.5497075573786865,2.5497117747862865,-4.2174076000378591e-06
1800,0.01,307.51415540138066,307.5141607963489,-5.3949682410348032e-06,2.5376018503039384,2.5376319832532355,-3.0132949297101419e-05
1800,0.014999999999999999,308.51211550198195,308.51212459074998,-9.0887680244122748e-06,2.3653596828622945,2.3653280107026973,3.1672159597206928e-05
1800,0.02,309.93554950631756,309.93556035702767,-1.085071011175387e-05,1.5521907158674373,1.5521529532747804,3.7762592656864769e-05
