time_s,radius_m,fvm_temperature_K,analytic_temperature_K,temperature_error_K,fvm_moisture_kg_per_kg,analytic_frozen_D_moisture_kg_per_kg,moisture_error_kg_per_kg
100,0,301.15005376683405,301.15005330770055,4.5913350277260179e-07,2.5499999999999998,2.5500000002384189,-2.3841906227062282e-10
100,0.0050000000000000001,301.1503486452969,301.15034740059986,1.2446970458768192e-06,2.5499999999999998,2.5500000000083736,-8.3737461409327807e-12
100,0.01,301.15404871727299,301.15404565490775,3.0623652378380939e-06,2.5499999999999998,2.5500000000054261,-5.4263260551579151e-12
100,0.014999999999999999,301.18269712988121,301.1827026239938,-5.4941125995355833e-06,2.5499999031701828,2.5499999585345821,-5.5364399287327615e-08
100,0.02,301.33001119521828,301.3300714204031,-6.0225184824957978e-05,2.2519071765028138,2.2508118711361416,0.001095305366672239
300,0,301.19080563159417,301.19079133249062,1.429910355454922e-05,2.5499999999999998,2.5500000001870178,-1.8701795667652732e-10
300,0.0050000000000000001,301.21349965927425,301.21348806986509,1.1589409155021713e-05,2.5499999999999998,2.5500000000065759,-6.5760730194597272e-12
300,0.01,301.30139779897104,301.30139597751463,1.8214564079244155e-06,2.5499999982671562,2.5499999990211815,-7.5402528665335922e-10
300,0.014999999999999999,301.51805036592475,301.51807024807687,-1.9882152116679208e-05,2.549155527312629,2.5491838069306838,-2.8279618054849465e-05
300,0.02,301.99877547654881,301.99885401491747,-7.8538368654790247e-05,2.0614059926547856,2.060954653496609,0.0004513391581766335
600,0,301.60334575911861,301.60332973155795,1.6027560661768803e-05,2.5499999999999998,2.5500000002384584,-2.3845858621029947e-10
600,0.0050000000000000001,301.68604185066187,301.68603066099803,1.118966383728548e-05,2.5499999996904252,2.549999999796114,-1.056887910522164e-10
600,0.01,301.95394189104053,301.95394428016186,-2.3891213345450524e-06,2.5499874524548152,2.5499883639054342,-9.11450618978904e-07
600,0.014999999999999999,302.46589224058306,302.46591627692021,-2.4036337151756015e-05,2.5347327601091747,2.5347782600802891,-4.5499971114359994e-05
600,0.02,303.31518058865504,303.31522872145183,-4.8132796791833243e-05,1.8953683189095878,1.895145464900674,0.00022285400891375318
900,0,302.47430450264119,302.47429425817603,1.024446515884847e-05,2.5499999999212304,2.5500000001687071,-2.4747670579472469e-10
900,0.0050000000000000001,302.60825636700457,302.60825062293537,5.7440691989540937e-06,2.5499997667924421,2.549999792239757,-2.5447314921933639e-08
900,0.01,303.02544801819516,303.02545437658625,-6.3583910900888441e-06,2.5496665393228319,2.5496737959836677,-7.2566608357860218e-06
900,0.014999999999999999,303.76612218337493,303.76614243479025,-2.025141532158159e-05,2.5025675587613425,2.5025855220355084,-1.7963274165921916e-05
900,0.02,304.88037104636322,304.88040032848448,-2.9282121261076099e-05,1.7799900530244128,1.7798563686721773,0.0001336843522354858
1200,0,303.69272243049693,303.69271897459151,3.4559054142846435e-06,2.549999976817499,2.5499999802992317,-3.4817326799441162e-09
1200,0.0050000000000000001,303.85976962314982,303.8597687056324,9.175174113806861e-07,2.5499924132259015,2.5499927768826249,-3.6365672340110677e-07
1200,0.01,304.37234215366902,304.37234899608382,-6.8424147912082844e-06,2.5480886217187861,2.5481057056514711,-1.7083932684958114e-05
1200,0.014999999999999999,305.26254163187593,305.26255917781396,-1.7545938021612528e-05,2.4603413499408688,2.4603343531241193,6.9968167495382261e-06
1200,0.02,306.57760623696083,306.57763583357183,-2.9596611000215489e-05,1.6899571145933021,1.6898710812633762,8.60333299259608e-05
1500,0,305.14571945883148,305.14572004941522,-5.9058373835796374e-07,2.5499992342994706,2.5499992899996871,-5.5700216439191763e-08
1500,0.0050000000000000001,305.336731303639,305.33673394907441,-2.6454354156157933e-06,2.5499338821891935,2.5499355249453104,-1.6427561169152227e-06
1500,0.01,305.91601281870373,305.91602103586632,-8.2171625876981125e-06,2.5442462781952262,2.5442715884001288,-2.5310204902595501e-05
1500,0.014999999999999999,306.89626576935626,306.89627767079492,-1.1901438654149388e-05,2.4135976554792742,2.4135748082566075,2.2847222666655398e-05
1500,0.02,308.27026651346654,308.27026146987458,5.0435919547453523e-06,1.615647876782766,1.6155907093973543,5.7167385411727167e-05
1800,0,306.72533886338886,306.72534482780486,-5.9644160046445904e-06,2.5499917879706362,2.5499921347946053,-3.4682396909957447e-07
1800,0.0050000000000000001,306.92199634341489,306.92200191547209,-5.572057204972225e-06,2.5497075573786643,2.5497117747862865,-4.2174076222423196e-06
1800,0.01,307.51415534537671,307.5141607963489,-5.4509721962858748e-06,2.5376018503041107,2.5376319832532355,-3.0132949124794806e-05
1800,0.014999999999999999,308.51211545427958,308.51212459074998,-9.1364703962426574e-06,2.365359682847096,2.3653280107026973,3.167214439869781e-05
1800,0.02,309.93554947364606,309.93556035702767,-1.0883381605708564e-05,1.5521907156722432,1.5521529532747804,3.7762397462781649e-05
