time_h,centre_C_kg_per_kg,surface_C_kg_per_kg
17.783333333333335,0.30210673857023856,0.08564789208454632
17.8,0.30185151491284007,0.08555574798743061
17.816666666666666,0.30159694419188554,0.08546397204321128
17.833333333333332,0.3013430240124682,0.08537256230696724
17.85,0.30108975199026533,0.08528151684607563
17.866666666666667,0.3008371257514844,0.08519083374012067
17.883333333333333,0.30058514293281796,0.0851005110808217
17.9,0.30033380118138975,0.08501054697194124
17.916666666666668,0.30008309815470946,0.08492093952921206
17.933333333333334,0.29983303152062013,0.08483168688024909
17.95,0.2995835989572533,0.08474278716447559
17.966666666666665,0.2993347981529765,0.08465423853303636
17.983333333333334,0.2990866268063488,0.08456603914872995
18.0,0.29883908262606884,0.0844781871859168
18.016666666666666,0.298592163330931,0.08439068083045195
18.033333333333335,0.29834586664977353,0.08430351827959756
18.05,0.2981001903214348,0.08421669774194736
18.066666666666666,0.2978551320947025,0.0841302174373486
18.083333333333332,0.29761068972827054,0.08404407559683476
18.1,0.2973668609906881,0.0839582704625358
18.116666666666667,0.29712364366031657,0.0838728002876249
18.133333333333333,0.2968810355252796,0.08378766333622131
18.15,0.2966390343834207,0.08370285788331422
18.166666666666668,0.2963976380422529,0.083618382214697
18.183333333333334,0.29615684431891753,0.08353423462687881
18.2,0.29591665104013404,0.08345041342702132
18.216666666666665,0.2956770560421585,0.08336691693292946
18.233333333333334,0.2954380571707347,0.08328374347289261
18.25,0.29519965228105305,0.08320089138558141
18.266666666666666,0.29496183923770175,0.08311835902006229
18.283333333333335,0.2947246159146258,0.08303614473572919
18.3,0.2944879801950789,0.08295424690216957
18.316666666666666,0.29425192997158317,0.08287266389913239
18.333333333333332,0.29401646314588104,0.08279139411645257
18.35,0.29378157762889534,0.08271043595397334
18.366666666666667,0.2935472713406817,0.08262978782148306
18.383333333333333,0.2933135422103893,0.08254944813865478
18.4,0.2930803881762134,0.082469415334962
18.416666666666668,0.2928478071853561,0.08238968784962439
18.433333333333334,0.2926157971939799,0.08231026413153132
18.45,0.2923843561671685,0.08223114263918276
18.466666666666665,0.2921534820788808,0.08215232184061526
18.483333333333334,0.2919231729119124,0.08207380021334443
18.5,0.29169342665784953,0.08199557624429052
18.516666666666666,0.29146424131703114,0.08191764842972202
18.533333333333335,0.29123561489850336,0.08184001527518261
18.55,0.2910075454199814,0.08176267529543571
18.566666666666666,0.2907800309078049,0.08168562701439178
18.583333333333332,0.29055306939690034,0.08160886896505402
18.6,0.2903266589307362,0.08153239968944663
18.616666666666667,0.2901007975612865,0.08145621773856074
18.633333333333333,0.2898754833489857,0.08138032167228418
18.65,0.28965071436269274,0.08130471005934822
18.666666666666668,0.28942648867964654,0.08122938147725786
18.683333333333334,0.28920280438542995,0.08115433451223954
18.7,0.2889796595739263,0.08107956775917238
18.716666666666665,0.28875705234728316,0.08100507982153651
18.733333333333334,0.28853498081586954,0.08093086931134534
18.75,0.28831344309824014,0.08085693484909463
18.766666666666666,0.2880924373210925,0.08078327506369563
18.783333333333335,0.28787196161923173,0.08070988859242481
18.8,0.28765201413552804,0.08063677408085794
18.816666666666666,0.2874325930208821,0.08056393018282074
18.833333333333332,0.2872136964341829,0.08049135556032358
18.85,0.2869953225422731,0.08041904888351291
18.866666666666667,0.28677746951990757,0.08034700883060694
18.883333333333333,0.28656013554971876,0.08027523408784776
18.9,0.2863433188221758,0.08020372334943786
18.916666666666668,0.2861270175355507,0.08013247531749286
18.933333333333334,0.28591122989587725,0.08006148870197906
18.95,0.2856959541169171,0.07999076222066676
18.966666666666665,0.2854811884201199,0.07992029459906867
18.983333333333334,0.28526693103458967,0.07985008457039412
19.0,0.28505318019704506,0.07978013087548806
19.016666666666666,0.28483993415178566,0.07971043226278587
19.033333333333335,0.28462719115065294,0.07964098748825345
19.05,0.2844149494529973,0.07957179531534267
19.066666666666666,0.2842032073256388,0.07950285451493219
19.083333333333332,0.283991963042835,0.07943416386528376
19.1,0.2837812148862416,0.07936572215198366
19.116666666666667,0.2835709611448805,0.07929752816789948
